alert_id,room_id,alert_type,message,triggered_at,is_read
ALT-2025-08-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2025-08-05T18:00:00Z,False
ALT-2025-08-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2025-08-05T21:00:00Z,False
ALT-2025-08-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2025-08-06T08:00:00Z,False
ALT-2025-08-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2025-08-06T13:00:00Z,False
ALT-2025-08-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2025-08-06T15:00:00Z,False
ALT-2025-08-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2025-08-06T18:00:00Z,False
ALT-2025-08-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2025-08-06T20:00:00Z,False
ALT-2025-08-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2025-08-07T05:00:00Z,False
ALT-2025-09-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2025-09-03T13:00:00Z,False
ALT-2025-09-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2025-09-03T21:00:00Z,False
ALT-2025-09-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2025-09-04T07:00:00Z,False
ALT-2025-09-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2025-09-04T17:00:00Z,False
ALT-2025-09-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2025-09-05T01:00:00Z,False
ALT-2025-09-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2025-09-05T08:00:00Z,False
ALT-2025-09-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2025-09-05T09:00:00Z,False
ALT-2025-09-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2025-09-05T14:00:00Z,False
ALT-2025-09-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2025-09-05T20:00:00Z,False
ALT-2025-09-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2025-09-05T20:00:00Z,False
ALT-2025-09-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2025-09-05T20:00:00Z,False
ALT-2025-09-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2025-09-06T01:00:00Z,False
ALT-2025-09-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2025-09-06T03:00:00Z,False
ALT-2025-09-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2025-09-06T08:00:00Z,False
ALT-2025-09-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2025-09-06T09:00:00Z,False
ALT-2025-09-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2025-09-06T15:00:00Z,False
ALT-2025-09-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2025-09-06T21:00:00Z,False
ALT-2025-09-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2025-09-06T21:00:00Z,False
ALT-2025-09-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2025-09-06T23:00:00Z,False
ALT-2025-09-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2025-09-07T08:00:00Z,False
ALT-2025-10-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2025-10-04T11:00:00Z,False
ALT-2025-10-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2025-10-04T12:00:00Z,False
ALT-2025-10-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2025-10-05T00:00:00Z,False
ALT-2025-10-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2025-10-05T07:00:00Z,False
ALT-2025-10-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2025-10-05T17:00:00Z,False
ALT-2025-10-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2025-10-05T21:00:00Z,False
ALT-2025-10-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2025-10-06T06:00:00Z,False
ALT-2025-10-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2025-10-06T14:00:00Z,False
ALT-2025-10-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2025-10-06T17:00:00Z,False
ALT-2025-10-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2025-10-06T18:00:00Z,False
ALT-2025-10-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2025-10-06T21:00:00Z,False
ALT-2025-10-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2025-10-07T00:00:00Z,False
ALT-2025-10-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2025-10-07T08:00:00Z,False
ALT-2025-10-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2025-10-07T13:00:00Z,False
ALT-2025-10-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2025-10-07T14:00:00Z,False
ALT-2025-10-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2025-10-07T22:00:00Z,False
ALT-2025-10-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2025-10-07T23:00:00Z,False
ALT-2025-10-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2025-10-07T23:00:00Z,False
ALT-2025-10-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2025-10-08T15:00:00Z,False
ALT-2025-10-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2025-10-09T05:00:00Z,False
ALT-2025-11-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2025-11-04T08:00:00Z,False
ALT-2025-11-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2025-11-04T10:00:00Z,False
ALT-2025-11-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2025-11-05T07:00:00Z,False
ALT-2025-11-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2025-11-05T08:00:00Z,False
ALT-2025-11-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2025-11-05T18:00:00Z,False
ALT-2025-11-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2025-11-06T07:00:00Z,False
ALT-2025-11-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2025-11-06T07:00:00Z,False
ALT-2025-11-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2025-11-06T16:00:00Z,False
ALT-2025-11-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2025-11-06T19:00:00Z,False
ALT-2025-11-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2025-11-06T19:00:00Z,False
ALT-2025-11-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2025-11-06T19:00:00Z,False
ALT-2025-11-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2025-11-06T21:00:00Z,False
ALT-2025-11-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2025-11-07T10:00:00Z,False
ALT-2025-11-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2025-11-07T13:00:00Z,False
ALT-2025-11-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2025-11-07T15:00:00Z,False
ALT-2025-11-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2025-11-08T02:00:00Z,False
ALT-2025-11-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2025-11-08T08:00:00Z,False
ALT-2025-11-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2025-11-08T08:00:00Z,False
ALT-2025-11-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2025-11-08T08:00:00Z,False
ALT-2025-11-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2025-11-08T21:00:00Z,False
ALT-2025-12-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2025-12-03T21:00:00Z,False
ALT-2025-12-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2025-12-03T21:00:00Z,False
ALT-2025-12-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2025-12-04T17:00:00Z,False
ALT-2025-12-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2025-12-04T18:00:00Z,False
ALT-2025-12-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2025-12-05T07:00:00Z,False
ALT-2025-12-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2025-12-05T07:00:00Z,False
ALT-2025-12-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2025-12-05T08:00:00Z,False
ALT-2025-12-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2025-12-05T17:00:00Z,False
ALT-2025-12-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2025-12-05T19:00:00Z,False
ALT-2025-12-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2025-12-05T21:00:00Z,False
ALT-2025-12-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2025-12-06T07:00:00Z,False
ALT-2025-12-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2025-12-06T08:00:00Z,False
ALT-2025-12-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2025-12-06T08:00:00Z,False
ALT-2025-12-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2025-12-06T10:00:00Z,False
ALT-2025-12-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2025-12-06T14:00:00Z,False
ALT-2025-12-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2025-12-06T18:00:00Z,False
ALT-2025-12-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2025-12-06T21:00:00Z,False
ALT-2025-12-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2025-12-06T22:00:00Z,False
ALT-2025-12-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2025-12-07T10:00:00Z,False
ALT-2025-12-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2025-12-07T17:00:00Z,False
ALT-2026-01-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2026-01-03T20:00:00Z,False
ALT-2026-01-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2026-01-03T22:00:00Z,False
ALT-2026-01-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2026-01-04T12:00:00Z,False
ALT-2026-01-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2026-01-04T13:00:00Z,False
ALT-2026-01-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2026-01-04T21:00:00Z,False
ALT-2026-01-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2026-01-05T00:00:00Z,False
ALT-2026-01-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2026-01-05T09:00:00Z,False
ALT-2026-01-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2026-01-05T17:00:00Z,False
ALT-2026-01-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2026-01-05T18:00:00Z,False
ALT-2026-01-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2026-01-05T18:00:00Z,False
ALT-2026-01-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2026-01-05T19:00:00Z,False
ALT-2026-01-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2026-01-05T20:00:00Z,False
ALT-2026-01-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2026-01-06T04:00:00Z,False
ALT-2026-01-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2026-01-06T06:00:00Z,False
ALT-2026-01-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2026-01-06T13:00:00Z,False
ALT-2026-01-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2026-01-06T17:00:00Z,False
ALT-2026-01-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2026-01-06T20:00:00Z,False
ALT-2026-01-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2026-01-07T00:00:00Z,False
ALT-2026-01-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2026-01-07T05:00:00Z,False
ALT-2026-01-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2026-01-07T08:00:00Z,False
ALT-2026-02-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2026-02-03T17:00:00Z,False
ALT-2026-02-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2026-02-03T23:00:00Z,False
ALT-2026-02-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2026-02-04T10:00:00Z,False
ALT-2026-02-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2026-02-04T17:00:00Z,False
ALT-2026-02-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2026-02-04T20:00:00Z,False
ALT-2026-02-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2026-02-05T08:00:00Z,False
ALT-2026-02-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2026-02-05T10:00:00Z,False
ALT-2026-02-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2026-02-05T12:00:00Z,False
ALT-2026-02-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2026-02-05T15:00:00Z,False
ALT-2026-02-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2026-02-05T15:00:00Z,False
ALT-2026-02-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2026-02-05T20:00:00Z,False
ALT-2026-02-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2026-02-05T20:00:00Z,False
ALT-2026-02-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2026-02-05T21:00:00Z,False
ALT-2026-02-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2026-02-06T11:00:00Z,False
ALT-2026-02-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2026-02-06T13:00:00Z,False
ALT-2026-02-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2026-02-06T16:00:00Z,False
ALT-2026-02-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2026-02-06T19:00:00Z,False
ALT-2026-02-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2026-02-06T19:00:00Z,False
ALT-2026-02-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2026-02-07T04:00:00Z,False
ALT-2026-02-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2026-02-07T08:00:00Z,False
ALT-2026-03-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2026-03-04T11:00:00Z,False
ALT-2026-03-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2026-03-04T15:00:00Z,False
ALT-2026-03-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2026-03-05T02:00:00Z,False
ALT-2026-03-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2026-03-05T14:00:00Z,False
ALT-2026-03-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2026-03-05T17:00:00Z,False
ALT-2026-03-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2026-03-05T23:00:00Z,False
ALT-2026-03-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2026-03-06T13:00:00Z,False
ALT-2026-03-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2026-03-06T14:00:00Z,False
ALT-2026-03-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2026-03-06T20:00:00Z,False
ALT-2026-03-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2026-03-06T20:00:00Z,False
ALT-2026-03-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2026-03-06T21:00:00Z,False
ALT-2026-03-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2026-03-06T21:00:00Z,False
ALT-2026-03-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2026-03-07T08:00:00Z,False
ALT-2026-03-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2026-03-07T15:00:00Z,False
ALT-2026-03-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2026-03-07T20:00:00Z,False
ALT-2026-03-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2026-03-07T20:00:00Z,False
ALT-2026-03-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2026-03-08T08:00:00Z,False
ALT-2026-03-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2026-03-08T08:00:00Z,False
ALT-2026-03-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2026-03-08T16:00:00Z,False
ALT-2026-03-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2026-03-09T03:00:00Z,False
ALT-2026-04-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2026-04-04T12:00:00Z,False
ALT-2026-04-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2026-04-04T13:00:00Z,False
ALT-2026-04-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2026-04-05T08:00:00Z,False
ALT-2026-04-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2026-04-05T08:00:00Z,False
ALT-2026-04-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2026-04-05T17:00:00Z,False
ALT-2026-04-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2026-04-06T01:00:00Z,False
ALT-2026-04-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2026-04-06T07:00:00Z,False
ALT-2026-04-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2026-04-06T14:00:00Z,False
ALT-2026-04-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2026-04-06T17:00:00Z,False
ALT-2026-04-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2026-04-06T20:00:00Z,False
ALT-2026-04-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2026-04-06T20:00:00Z,False
ALT-2026-04-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2026-04-06T21:00:00Z,False
ALT-2026-04-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2026-04-07T09:00:00Z,False
ALT-2026-04-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2026-04-07T10:00:00Z,False
ALT-2026-04-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2026-04-07T10:00:00Z,False
ALT-2026-04-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2026-04-07T21:00:00Z,False
ALT-2026-04-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2026-04-08T05:00:00Z,False
ALT-2026-04-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2026-04-08T11:00:00Z,False
ALT-2026-04-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2026-04-08T15:00:00Z,False
ALT-2026-04-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2026-04-08T23:00:00Z,False
ALT-2026-05-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2026-05-04T08:00:00Z,False
ALT-2026-05-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2026-05-04T09:00:00Z,False
ALT-2026-05-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2026-05-05T04:00:00Z,False
ALT-2026-05-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2026-05-05T07:00:00Z,False
ALT-2026-05-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2026-05-05T17:00:00Z,False
ALT-2026-05-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2026-05-05T21:00:00Z,False
ALT-2026-05-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2026-05-05T21:00:00Z,False
ALT-2026-05-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2026-05-06T10:00:00Z,False
ALT-2026-05-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2026-05-06T14:00:00Z,False
ALT-2026-05-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2026-05-06T17:00:00Z,False
ALT-2026-05-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2026-05-06T17:00:00Z,False
ALT-2026-05-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2026-05-07T03:00:00Z,False
ALT-2026-05-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2026-05-07T07:00:00Z,False
ALT-2026-05-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2026-05-07T07:00:00Z,False
ALT-2026-05-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2026-05-07T13:00:00Z,False
ALT-2026-05-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2026-05-07T20:00:00Z,False
